equipment_id,hospital_id,equipment_name,manufacturer,purchase_date,maintenance_due,status,cost,source_file
2360,24,Anesthesia Machine,Fresenius,2019-04-17,2019-12-06,Operational,4511931.8,equipment.csv
2361,24,X-Ray Machine,Fresenius,2021-07-07,2023-07-03,Out of Service,17684587.9,equipment.csv
2362,24,Patient Monitor,GE Healthcare,2024-12-01,2026-05-17,Under Maintenance,21224392.01,equipment.csv
2363,24,Ultrasound Machine,Mindray,2011-12-07,2012-09-14,Out of Service,6926297.96,equipment.csv
2364,24,ECG Machine,Dräger,2014-04-24,2015-05-08,Out of Service,19710342.92,equipment.csv
2365,24,X-Ray Machine,GE Healthcare,2024-07-22,2026-06-02,Operational,8102965.69,equipment.csv
2366,24,Infusion Pump,Fresenius,2014-04-03,2015-11-03,Operational,11317772.45,equipment.csv
2367,24,Incubator,Baxter,2020-12-24,2022-12-05,Out of Service,5103669.17,equipment.csv
2368,24,Hospital Bed,Medtronic,2015-08-06,2017-02-28,Under Maintenance,20364770.21,equipment.csv
2369,24,Hospital Bed,GE Healthcare,2017-02-05,2017-09-16,Under Maintenance,7515089.62,equipment.csv
2370,24,Patient Monitor,Mindray,2023-10-30,2024-06-18,Out of Service,9236682.89,equipment.csv
2371,24,Patient Monitor,Baxter,2023-10-24,2024-12-13,Operational,3396042.7,equipment.csv
2372,24,MRI Scanner,Fresenius,2023-07-04,2025-04-08,Out of Service,15476294.93,equipment.csv
2373,24,Patient Monitor,Dräger,2026-03-14,2026-12-20,Under Maintenance,4970593.33,equipment.csv
2374,24,Ventilator,Fresenius,2022-01-01,2023-07-18,Out of Service,24510959.73,equipment.csv
2375,25,Infusion Pump,Dräger,2013-12-25,2015-03-29,Out of Service,8165604.06,equipment.csv
2376,25,Infusion Pump,Philips,2016-08-29,2018-04-14,Out of Service,18524434.31,equipment.csv
2377,25,Operating Table,Mindray,2019-05-20,2019-12-25,Operational,20486344.45,equipment.csv
2378,25,Dialysis Machine,Baxter,2016-07-31,2017-03-07,Out of Service,8885072.83,equipment.csv
2379,25,Dialysis Machine,Dräger,2011-07-19,2012-04-22,Under Maintenance,13074406.01,equipment.csv
2380,25,Hospital Bed,Fresenius,2012-08-12,2013-03-31,Under Maintenance,23373444.92,equipment.csv
2381,25,Defibrillator,Baxter,2013-04-08,2014-12-03,Under Maintenance,2131198.97,equipment.csv
2382,25,Anesthesia Machine,Baxter,2018-01-14,2019-11-06,Out of Service,12160388.78,equipment.csv
2383,25,Ultrasound Machine,Philips,2014-05-30,2015-05-12,Under Maintenance,11018600.67,equipment.csv
2384,25,Infusion Pump,GE Healthcare,2017-01-25,2018-09-23,Out of Service,19956656.88,equipment.csv
2385,25,Anesthesia Machine,Dräger,2024-10-02,2026-06-22,Operational,17948699.07,equipment.csv
2386,25,Anesthesia Machine,GE Healthcare,2012-05-24,2013-10-08,Out of Service,3102433.2,equipment.csv
2387,25,X-Ray Machine,Philips,2020-01-09,2020-10-07,Under Maintenance,17344048.04,equipment.csv
2388,25,Infusion Pump,Philips,2017-04-14,2018-11-21,Out of Service,1722405.18,equipment.csv
2389,25,Ultrasound Machine,Medtronic,2022-02-28,2022-12-27,Under Maintenance,1783355.61,equipment.csv
2390,25,Ventilator,Fresenius,2015-02-07,2016-10-17,Operational,6809447.54,equipment.csv
2391,25,Ventilator,Mindray,2021-11-11,2023-06-23,Operational,18013808.07,equipment.csv
2392,25,MRI Scanner,Fresenius,2021-07-17,2023-06-14,Out of Service,16457922.66,equipment.csv
2393,25,ECG Machine,Medtronic,2014-05-27,2015-06-01,Out of Service,11621116.22,equipment.csv
2394,25,Infusion Pump,Fresenius,2014-02-15,2014-09-18,Under Maintenance,21125406.85,equipment.csv
2395,25,Patient Monitor,Mindray,2023-09-14,2025-03-23,Under Maintenance,7225579.43,equipment.csv
2396,25,Patient Monitor,Fresenius,2022-04-16,2023-01-05,Out of Service,19096002.91,equipment.csv
2397,25,Oxygen Concentrator,Philips,2023-09-04,2025-06-10,Out of Service,199263.13,equipment.csv
2398,25,ECG Machine,Mindray,2015-02-16,2016-08-22,Out of Service,10405864.5,equipment.csv
2399,25,Oxygen Concentrator,Baxter,2017-08-19,2019-06-16,Operational,8908565.32,equipment.csv
2400,25,ECG Machine,Dräger,2021-09-26,2022-10-13,Operational,10373152.28,equipment.csv
2401,25,ECG Machine,Medtronic,2017-04-27,2019-02-28,Operational,6309987.05,equipment.csv
2402,25,ECG Machine,Dräger,2017-11-12,2018-10-20,Operational,7571828.19,equipment.csv
2403,25,Oxygen Concentrator,Philips,2017-03-28,2018-07-17,Operational,3465573.05,equipment.csv
2404,25,Incubator,Baxter,2014-08-23,2015-12-24,Out of Service,12671172.14,equipment.csv
2405,25,Ventilator,Mindray,2019-04-03,2020-12-04,Operational,21801196.32,equipment.csv
2406,25,ECG Machine,Fresenius,2023-02-10,2024-12-30,Out of Service,6078585.1,equipment.csv
2407,25,Hospital Bed,Philips,2022-12-11,2024-05-21,Out of Service,24584876.11,equipment.csv
2408,25,Defibrillator,Siemens,2011-07-23,2013-06-28,Operational,647414.07,equipment.csv
2409,25,Hospital Bed,Mindray,2017-04-22,2019-03-04,Out of Service,14062324.3,equipment.csv
2410,25,MRI Scanner,Mindray,2016-11-19,2017-12-25,Operational,21067095.24,equipment.csv
2411,25,Anesthesia Machine,GE Healthcare,2025-10-01,2026-11-17,Out of Service,19053205.79,equipment.csv
2412,25,Patient Monitor,GE Healthcare,2025-03-08,2026-10-13,Under Maintenance,2556209.06,equipment.csv
2413,25,Dialysis Machine,Baxter,2020-05-03,2022-03-28,Under Maintenance,13763431.87,equipment.csv
2414,25,Ventilator,Baxter,2025-08-27,2026-04-26,Under Maintenance,20676492.5,equipment.csv
2415,25,X-Ray Machine,Fresenius,2018-06-15,2020-03-18,Out of Service,8684638.82,equipment.csv
2416,25,Incubator,Mindray,2012-12-02,2014-08-01,Operational,19535592.84,equipment.csv
2417,25,MRI Scanner,Dräger,2014-12-04,2015-11-11,Operational,19606127.24,equipment.csv
2418,25,Dialysis Machine,Fresenius,2015-03-21,2016-01-21,Operational,11640274.26,equipment.csv
2419,25,Ventilator,Philips,2016-07-08,2018-03-31,Out of Service,3468152.57,equipment.csv
2420,25,MRI Scanner,Dräger,2015-06-04,2015-12-30,Under Maintenance,22805066.56,equipment.csv
2421,25,Operating Table,Philips,2019-03-01,2020-09-21,Out of Service,9893127.09,equipment.csv
2422,25,Hospital Bed,Fresenius,2013-12-25,2014-11-17,Out of Service,24054254.78,equipment.csv
2423,25,Hospital Bed,Philips,2020-08-30,2021-04-13,Operational,8431139.65,equipment.csv
2424,25,Hospital Bed,Mindray,2026-04-19,2027-03-20,Out of Service,22394823.43,equipment.csv
2425,25,Oxygen Concentrator,Medtronic,2023-06-14,2024-06-05,Out of Service,4581535.21,equipment.csv
2426,25,X-Ray Machine,Siemens,2017-06-03,2018-11-28,Operational,17683159.39,equipment.csv
2427,25,CT Scanner,Baxter,2025-04-26,2026-05-10,Out of Service,7971917.13,equipment.csv
2428,25,Infusion Pump,Siemens,2025-11-17,2027-09-23,Operational,6321419.33,equipment.csv
2429,25,X-Ray Machine,Philips,2025-02-27,2026-12-28,Operational,15487421.25,equipment.csv
2430,25,Infusion Pump,GE Healthcare,2018-09-09,2019-07-09,Under Maintenance,11550275.97,equipment.csv
2431,25,Dialysis Machine,Siemens,2013-10-20,2015-02-10,Operational,23164118.85,equipment.csv
2432,25,Hospital Bed,Siemens,2021-07-09,2023-03-24,Out of Service,4681016.27,equipment.csv
2433,25,Hospital Bed,Medtronic,2016-11-11,2017-08-29,Operational,15168649.56,equipment.csv
2434,25,CT Scanner,Philips,2020-08-04,2022-01-10,Under Maintenance,12701306.55,equipment.csv
2435,25,Operating Table,Fresenius,2016-06-20,2017-11-04,Out of Service,7440027.37,equipment.csv
2436,25,Patient Monitor,Mindray,2014-05-30,2016-03-04,Operational,11943489.41,equipment.csv
2437,25,Dialysis Machine,Dräger,2013-07-20,2014-08-07,Out of Service,12330250.77,equipment.csv
2438,25,Ventilator,Baxter,2022-08-20,2023-05-24,Operational,7288025.05,equipment.csv
2439,25,Dialysis Machine,Medtronic,2026-02-25,2026-11-22,Operational,14674594.73,equipment.csv
2440,25,CT Scanner,Baxter,2021-03-31,2021-10-06,Under Maintenance,24730012.35,equipment.csv
2441,25,ECG Machine,Baxter,2024-10-18,2026-01-08,Out of Service,23550597.78,equipment.csv
2442,25,Incubator,GE Healthcare,2020-10-02,2021-07-28,Out of Service,24429977.77,equipment.csv
2443,25,Incubator,Medtronic,2024-01-07,2024-09-20,Operational,5978713.16,equipment.csv
2444,25,Patient Monitor,Fresenius,2016-07-07,2018-01-28,Out of Service,1139788.67,equipment.csv
2445,25,Operating Table,Philips,2018-08-28,2019-10-15,Under Maintenance,20218662.27,equipment.csv
2446,25,Operating Table,Siemens,2014-04-12,2016-01-30,Under Maintenance,6335084.47,equipment.csv
2447,25,Ultrasound Machine,Siemens,2011-11-11,2013-08-22,Operational,18920204.37,equipment.csv
2448,25,Ventilator,Mindray,2020-12-21,2022-09-30,Out of Service,6827123.03,equipment.csv
2449,25,Incubator,Mindray,2019-01-16,2020-10-07,Out of Service,12848903.43,equipment.csv
2450,25,Operating Table,Dräger,2023-05-13,2024-02-02,Under Maintenance,8485452.44,equipment.csv
2451,25,Dialysis Machine,Baxter,2020-10-30,2021-07-26,Operational,2725607.4,equipment.csv
2452,25,Ultrasound Machine,Fresenius,2013-04-12,2013-12-31,Under Maintenance,446818.16,equipment.csv
2453,25,Dialysis Machine,Baxter,2024-05-20,2026-02-07,Under Maintenance,23760633.86,equipment.csv
2454,25,X-Ray Machine,Medtronic,2013-10-17,2015-10-06,Operational,22168094.4,equipment.csv
2455,25,Oxygen Concentrator,Medtronic,2020-04-07,2021-07-28,Out of Service,17999534.13,equipment.csv
2456,25,Ultrasound Machine,Dräger,2018-02-28,2019-01-26,Operational,1930335.16,equipment.csv
2457,25,Operating Table,Medtronic,2012-09-28,2014-06-08,Operational,12531472.12,equipment.csv
2458,25,Ultrasound Machine,Philips,2015-07-14,2016-03-27,Under Maintenance,3455026.49,equipment.csv
2459,25,Dialysis Machine,Siemens,2018-02-20,2018-10-03,Operational,22532178.29,equipment.csv
2460,25,CT Scanner,Medtronic,2016-06-13,2017-01-01,Under Maintenance,1817581.64,equipment.csv
2461,25,X-Ray Machine,Dräger,2021-07-18,2022-06-11,Under Maintenance,21508577.28,equipment.csv
2462,25,Operating Table,Mindray,2022-05-07,2024-01-29,Operational,2252199.99,equipment.csv
2463,25,Hospital Bed,GE Healthcare,2015-08-05,2016-10-01,Out of Service,16294085.54,equipment.csv
2464,25,Ventilator,Baxter,2014-09-20,2015-05-06,Operational,17701168.96,equipment.csv
2465,25,Ultrasound Machine,Philips,2020-08-27,2021-09-10,Under Maintenance,9137237.92,equipment.csv
2466,25,Patient Monitor,Philips,2018-04-26,2019-03-09,Operational,10178409.05,equipment.csv
2467,25,Anesthesia Machine,Mindray,2015-11-07,2017-05-03,Out of Service,3058947.4,equipment.csv
2468,25,Infusion Pump,Dräger,2021-04-20,2022-02-20,Under Maintenance,9479815.38,equipment.csv
2469,25,Infusion Pump,Dräger,2017-02-09,2018-08-15,Operational,18777406.97,equipment.csv
2470,25,CT Scanner,Medtronic,2018-05-06,2020-03-11,Out of Service,8671623.01,equipment.csv
2471,25,Hospital Bed,Philips,2014-05-13,2014-12-05,Under Maintenance,18085295.96,equipment.csv
2472,25,Hospital Bed,Mindray,2014-08-17,2015-02-26,Operational,9811660.54,equipment.csv
2473,25,Ventilator,Philips,2017-02-02,2017-12-23,Out of Service,9984081.13,equipment.csv
2474,25,Anesthesia Machine,Medtronic,2020-10-30,2021-05-30,Out of Service,17324809.42,equipment.csv
2475,25,Defibrillator,Baxter,2011-09-29,2012-07-12,Operational,23894260.27,equipment.csv
2476,25,X-Ray Machine,GE Healthcare,2019-12-08,2020-06-08,Out of Service,19363352.83,equipment.csv
2477,25,Incubator,Medtronic,2024-03-03,2024-11-06,Operational,13831741.82,equipment.csv
2478,25,Operating Table,GE Healthcare,2020-11-29,2021-12-17,Operational,18656537.02,equipment.csv
2479,25,MRI Scanner,Siemens,2017-12-20,2019-11-23,Operational,3996191.64,equipment.csv
2480,25,Defibrillator,GE Healthcare,2012-08-07,2013-02-18,Under Maintenance,15299306.46,equipment.csv
2481,25,Incubator,Siemens,2015-01-24,2016-02-16,Out of Service,6818727.44,equipment.csv
2482,25,X-Ray Machine,Siemens,2022-10-17,2023-11-22,Under Maintenance,8940254.69,equipment.csv
2483,25,CT Scanner,Dräger,2024-09-04,2025-09-02,Out of Service,13705396.02,equipment.csv
2484,25,Ventilator,GE Healthcare,2012-01-01,2013-09-07,Under Maintenance,20518683.19,equipment.csv
2485,25,Defibrillator,GE Healthcare,2012-04-04,2013-10-20,Out of Service,24897236.37,equipment.csv
2486,25,ECG Machine,Fresenius,2012-03-31,2014-03-13,Operational,9653590.04,equipment.csv
2487,25,Ventilator,Baxter,2025-08-21,2026-11-15,Under Maintenance,8018322.91,equipment.csv
2488,25,Incubator,Dräger,2015-09-28,2016-05-23,Under Maintenance,16539885.32,equipment.csv
2489,25,CT Scanner,Dräger,2021-05-10,2022-06-25,Operational,96933.27,equipment.csv
2490,25,Ultrasound Machine,Medtronic,2015-09-28,2017-05-21,Under Maintenance,18387622.18,equipment.csv
2491,25,Patient Monitor,Fresenius,2011-11-22,2013-06-13,Operational,5715860.81,equipment.csv
2492,25,Ultrasound Machine,Siemens,2022-02-02,2022-09-22,Operational,2824747.43,equipment.csv
2493,26,Ventilator,Mindray,2019-09-07,2021-08-04,Operational,5636370.91,equipment.csv
2494,26,X-Ray Machine,Siemens,2021-01-28,2022-02-03,Operational,17577520.79,equipment.csv
2495,26,CT Scanner,Baxter,2015-09-13,2017-05-01,Under Maintenance,15521417.45,equipment.csv
2496,26,Dialysis Machine,Fresenius,2014-11-15,2016-09-07,Operational,7594716.21,equipment.csv
2497,26,X-Ray Machine,Fresenius,2012-12-11,2014-01-28,Operational,19016832.86,equipment.csv
2498,26,Dialysis Machine,Mindray,2021-08-19,2022-08-19,Operational,5246969.15,equipment.csv
2499,26,CT Scanner,GE Healthcare,2026-05-04,2027-01-06,Operational,4897780.73,equipment.csv
2500,26,ECG Machine,Fresenius,2025-02-05,2026-12-02,Operational,19827966.91,equipment.csv
2501,26,ECG Machine,Medtronic,2024-05-21,2025-05-06,Under Maintenance,731685.17,equipment.csv
2502,26,Ultrasound Machine,Philips,2021-06-10,2022-08-20,Operational,5709466.05,equipment.csv
2503,26,Ventilator,Dräger,2020-06-12,2022-01-19,Operational,16792080.24,equipment.csv
2504,26,X-Ray Machine,GE Healthcare,2021-08-25,2022-04-22,Operational,5511423.73,equipment.csv
2505,26,Hospital Bed,Baxter,2013-07-19,2014-10-29,Under Maintenance,23622428.69,equipment.csv
2506,26,Patient Monitor,Siemens,2023-08-12,2024-05-03,Operational,6759862.32,equipment.csv
2507,26,Dialysis Machine,Mindray,2016-07-07,2018-06-30,Out of Service,13386558.86,equipment.csv
2508,26,Hospital Bed,GE Healthcare,2016-10-08,2018-03-07,Out of Service,17271800.43,equipment.csv
2509,26,X-Ray Machine,Baxter,2013-01-16,2014-10-13,Operational,10882550.1,equipment.csv
2510,26,Defibrillator,Dräger,2014-04-07,2015-10-07,Operational,18823854.28,equipment.csv
2511,26,ECG Machine,GE Healthcare,2023-05-08,2024-05-16,Under Maintenance,13288225.0,equipment.csv
2512,26,Ultrasound Machine,GE Healthcare,2011-10-11,2012-06-10,Out of Service,19253027.78,equipment.csv
2513,26,Ventilator,Dräger,2016-10-26,2018-03-04,Operational,23866983.39,equipment.csv
2514,26,CT Scanner,Siemens,2011-10-26,2013-07-26,Out of Service,2929508.07,equipment.csv
2515,26,X-Ray Machine,Baxter,2015-09-23,2016-04-10,Under Maintenance,24290605.37,equipment.csv
2516,26,Patient Monitor,Baxter,2013-07-18,2014-09-19,Under Maintenance,11589317.79,equipment.csv
2517,26,MRI Scanner,Siemens,2023-05-05,2024-03-27,Under Maintenance,2466358.47,equipment.csv
2518,26,Oxygen Concentrator,Philips,2020-06-09,2022-03-30,Out of Service,24572507.95,equipment.csv
2519,26,Ventilator,Baxter,2015-06-14,2017-02-13,Operational,16727236.21,equipment.csv
2520,26,MRI Scanner,GE Healthcare,2015-08-01,2016-08-17,Operational,20847346.95,equipment.csv
2521,26,X-Ray Machine,Siemens,2016-09-14,2018-02-23,Operational,9249697.95,equipment.csv
2522,26,Anesthesia Machine,Mindray,2025-12-06,2027-05-29,Out of Service,18853669.25,equipment.csv
2523,26,CT Scanner,Mindray,2023-08-14,2025-03-29,Out of Service,20864226.64,equipment.csv
2524,26,MRI Scanner,Fresenius,2017-09-18,2019-05-12,Out of Service,20068277.2,equipment.csv
2525,26,CT Scanner,Siemens,2022-03-12,2023-04-20,Operational,20581717.85,equipment.csv
2526,26,Oxygen Concentrator,Fresenius,2012-11-14,2014-02-28,Operational,1266481.91,equipment.csv
2527,26,Incubator,Medtronic,2018-08-30,2020-07-08,Operational,16885854.84,equipment.csv
2528,26,MRI Scanner,Baxter,2019-12-04,2021-08-30,Under Maintenance,10867229.79,equipment.csv
2529,26,X-Ray Machine,Medtronic,2012-10-29,2014-02-03,Out of Service,24471009.53,equipment.csv
2530,26,Patient Monitor,Siemens,2018-08-13,2019-09-13,Operational,11177885.02,equipment.csv
2531,26,Patient Monitor,Fresenius,2017-11-18,2018-08-03,Under Maintenance,13509684.89,equipment.csv
2532,26,Incubator,GE Healthcare,2021-09-14,2022-10-10,Under Maintenance,18736812.66,equipment.csv
2533,26,ECG Machine,Siemens,2024-03-28,2025-08-20,Under Maintenance,2858655.21,equipment.csv
2534,26,X-Ray Machine,Philips,2016-07-09,2017-02-24,Out of Service,5041475.79,equipment.csv
2535,26,Incubator,Medtronic,2018-07-10,2019-09-03,Operational,2835829.57,equipment.csv
2536,26,Operating Table,Philips,2013-10-25,2014-05-28,Under Maintenance,12402739.18,equipment.csv
2537,26,Infusion Pump,GE Healthcare,2015-07-05,2016-07-13,Out of Service,19889148.15,equipment.csv
2538,26,Ultrasound Machine,Siemens,2020-11-11,2022-03-01,Operational,712290.14,equipment.csv
2539,26,Dialysis Machine,Baxter,2023-11-14,2025-06-15,Out of Service,24244737.38,equipment.csv
2540,26,Hospital Bed,Siemens,2021-08-23,2022-07-20,Out of Service,18431366.71,equipment.csv
2541,26,MRI Scanner,Fresenius,2014-12-03,2016-11-09,Out of Service,20261707.89,equipment.csv
2542,26,Defibrillator,Mindray,2018-10-31,2020-06-24,Operational,11402519.59,equipment.csv
2543,26,Ventilator,Fresenius,2014-02-12,2014-09-05,Operational,19229784.85,equipment.csv
2544,26,X-Ray Machine,Medtronic,2011-07-28,2013-04-21,Out of Service,13095742.55,equipment.csv
2545,26,Dialysis Machine,Baxter,2018-02-09,2018-09-25,Out of Service,6086337.14,equipment.csv
2546,26,Incubator,Dräger,2021-06-24,2022-12-26,Under Maintenance,14942439.4,equipment.csv
2547,26,CT Scanner,Philips,2014-07-17,2015-01-17,Out of Service,17584646.67,equipment.csv
2548,26,Infusion Pump,Siemens,2012-10-17,2013-08-18,Under Maintenance,24702782.71,equipment.csv
2549,26,Patient Monitor,Fresenius,2011-08-14,2013-04-01,Operational,14670441.4,equipment.csv
2550,26,X-Ray Machine,Fresenius,2025-02-23,2026-04-16,Operational,5508573.62,equipment.csv
2551,26,Defibrillator,Dräger,2018-06-29,2019-06-02,Operational,15396967.19,equipment.csv
2552,26,Anesthesia Machine,Baxter,2020-11-14,2022-04-14,Operational,16670913.01,equipment.csv
2553,26,Anesthesia Machine,Philips,2023-12-03,2025-11-30,Operational,13501468.01,equipment.csv
2554,26,ECG Machine,Dräger,2018-07-16,2020-05-13,Out of Service,4028118.56,equipment.csv
2555,26,Ventilator,Medtronic,2019-07-23,2021-05-21,Out of Service,7803164.84,equipment.csv
2556,26,ECG Machine,Fresenius,2015-12-01,2016-12-18,Under Maintenance,24183444.86,equipment.csv
2557,26,Ventilator,GE Healthcare,2021-06-28,2023-02-08,Out of Service,20345419.41,equipment.csv
2558,26,Oxygen Concentrator,Medtronic,2025-01-05,2026-01-17,Out of Service,15127468.1,equipment.csv
2559,26,Infusion Pump,GE Healthcare,2021-02-12,2021-11-14,Under Maintenance,2105707.21,equipment.csv
2560,26,ECG Machine,Baxter,2017-05-11,2019-03-20,Out of Service,20113548.27,equipment.csv
2561,26,Anesthesia Machine,Medtronic,2018-06-30,2020-02-23,Operational,570822.68,equipment.csv
2562,26,Dialysis Machine,Siemens,2018-10-26,2019-08-22,Operational,1776127.06,equipment.csv
2563,26,CT Scanner,Siemens,2023-05-13,2025-04-03,Operational,23766736.13,equipment.csv
2564,26,Incubator,Baxter,2019-01-21,2020-01-25,Under Maintenance,9355747.46,equipment.csv
2565,26,Patient Monitor,Philips,2018-02-21,2019-07-31,Under Maintenance,1805514.26,equipment.csv
2566,26,Defibrillator,GE Healthcare,2017-07-17,2018-04-14,Operational,18114019.03,equipment.csv
2567,26,Operating Table,Medtronic,2019-07-06,2020-02-21,Out of Service,9165100.1,equipment.csv
2568,26,Anesthesia Machine,Siemens,2023-07-05,2025-03-22,Operational,21135657.21,equipment.csv
