inventory_id,hospital_id,medication_id,quantity_available,reorder_level,supplier,last_stock_update,source_file
6755,30,189,4308,463,Lab & Allied,2026-05-31,pharmacy_inventory.csv
6756,30,17,3902,297,Harleys Limited,2026-04-28,pharmacy_inventory.csv
6757,30,274,972,226,Phillips Healthcare,2026-05-29,pharmacy_inventory.csv
6758,30,240,2695,332,Revital Healthcare,2026-04-02,pharmacy_inventory.csv
6759,30,124,985,140,Phillips Healthcare,2026-05-19,pharmacy_inventory.csv
6760,30,72,2934,221,Lab & Allied,2026-04-28,pharmacy_inventory.csv
6761,30,272,2480,261,Mission for Essential Drugs,2026-06-26,pharmacy_inventory.csv
6762,31,156,698,103,Mission for Essential Drugs,2026-06-19,pharmacy_inventory.csv
6763,31,220,2829,279,Surgipharm,2026-04-18,pharmacy_inventory.csv
6764,31,251,2529,119,Harleys Limited,2026-05-04,pharmacy_inventory.csv
6765,31,71,1802,207,KEMSA,2026-06-07,pharmacy_inventory.csv
6766,31,208,1522,282,Phillips Healthcare,2026-06-13,pharmacy_inventory.csv
6767,31,186,4220,316,Surgipharm,2026-04-19,pharmacy_inventory.csv
6768,31,87,2323,312,Mission for Essential Drugs,2026-06-11,pharmacy_inventory.csv
6769,31,146,4832,398,KEMSA,2026-06-04,pharmacy_inventory.csv
6770,31,205,4410,384,Revital Healthcare,2026-06-06,pharmacy_inventory.csv
6771,31,3,1515,216,KEMSA,2026-05-06,pharmacy_inventory.csv
6772,31,173,3718,498,Harleys Limited,2026-05-13,pharmacy_inventory.csv
6773,31,68,3019,289,Phillips Healthcare,2026-05-07,pharmacy_inventory.csv
6774,31,28,2664,278,Harleys Limited,2026-04-21,pharmacy_inventory.csv
6775,31,167,2164,346,Phillips Healthcare,2026-05-08,pharmacy_inventory.csv
6776,31,201,2294,423,KEMSA,2026-06-20,pharmacy_inventory.csv
6777,31,158,2925,302,Revital Healthcare,2026-03-30,pharmacy_inventory.csv
6778,31,89,2674,190,Surgipharm,2026-04-27,pharmacy_inventory.csv
6779,31,47,3060,373,Mission for Essential Drugs,2026-04-18,pharmacy_inventory.csv
6780,31,97,1566,296,Revital Healthcare,2026-04-08,pharmacy_inventory.csv
6781,31,184,22,365,Phillips Healthcare,2026-06-08,pharmacy_inventory.csv
6782,31,181,2021,148,Harleys Limited,2026-04-09,pharmacy_inventory.csv
6783,31,203,4354,203,Phillips Healthcare,2026-05-10,pharmacy_inventory.csv
6784,31,52,491,499,Phillips Healthcare,2026-05-19,pharmacy_inventory.csv
6785,31,200,4085,207,Phillips Healthcare,2026-04-28,pharmacy_inventory.csv
6786,31,36,4132,303,Medisel Kenya,2026-05-10,pharmacy_inventory.csv
6787,31,165,1580,242,Revital Healthcare,2026-04-30,pharmacy_inventory.csv
6788,31,148,3764,265,Surgipharm,2026-04-29,pharmacy_inventory.csv
6789,31,102,2748,406,Revital Healthcare,2026-06-23,pharmacy_inventory.csv
6790,31,14,4154,306,Mission for Essential Drugs,2026-04-04,pharmacy_inventory.csv
6791,31,211,1688,461,Harleys Limited,2026-05-29,pharmacy_inventory.csv
6792,31,26,2424,463,Phillips Healthcare,2026-04-12,pharmacy_inventory.csv
6793,31,61,3807,194,Medisel Kenya,2026-06-27,pharmacy_inventory.csv
6794,31,34,4459,268,Revital Healthcare,2026-06-01,pharmacy_inventory.csv
6795,31,79,1156,388,Medisel Kenya,2026-05-15,pharmacy_inventory.csv
6796,31,9,3968,387,Surgipharm,2026-04-11,pharmacy_inventory.csv
6797,31,256,1743,484,Surgipharm,2026-04-08,pharmacy_inventory.csv
6798,31,193,639,274,Medisel Kenya,2026-04-18,pharmacy_inventory.csv
6799,31,183,1355,351,Medisel Kenya,2026-05-26,pharmacy_inventory.csv
6800,31,231,343,344,Phillips Healthcare,2026-05-02,pharmacy_inventory.csv
6801,31,207,1232,373,Mission for Essential Drugs,2026-04-06,pharmacy_inventory.csv
6802,31,237,3857,182,Medisel Kenya,2026-06-18,pharmacy_inventory.csv
6803,31,73,4005,201,Surgipharm,2026-06-25,pharmacy_inventory.csv
6804,31,11,4246,227,Phillips Healthcare,2026-05-23,pharmacy_inventory.csv
6805,31,5,4680,481,Surgipharm,2026-06-08,pharmacy_inventory.csv
6806,31,252,2001,122,Harleys Limited,2026-04-18,pharmacy_inventory.csv
6807,31,278,1292,305,Surgipharm,2026-06-07,pharmacy_inventory.csv
6808,31,49,484,253,Lab & Allied,2026-04-14,pharmacy_inventory.csv
6809,31,225,890,135,Revital Healthcare,2026-06-12,pharmacy_inventory.csv
6810,31,101,3144,310,KEMSA,2026-04-28,pharmacy_inventory.csv
6811,31,150,4881,343,Lab & Allied,2026-05-18,pharmacy_inventory.csv
6812,31,241,3055,295,Phillips Healthcare,2026-04-14,pharmacy_inventory.csv
6813,31,54,4699,189,Surgipharm,2026-04-14,pharmacy_inventory.csv
6814,31,163,4748,456,Revital Healthcare,2026-05-23,pharmacy_inventory.csv
6815,31,94,3987,210,Surgipharm,2026-06-14,pharmacy_inventory.csv
6816,31,265,2106,220,Medisel Kenya,2026-06-17,pharmacy_inventory.csv
6817,31,214,2363,500,KEMSA,2026-06-02,pharmacy_inventory.csv
6818,31,263,1051,355,Harleys Limited,2026-04-21,pharmacy_inventory.csv
6819,31,159,157,138,Surgipharm,2026-06-25,pharmacy_inventory.csv
6820,31,24,3498,487,Revital Healthcare,2026-04-07,pharmacy_inventory.csv
6821,31,62,2924,253,Medisel Kenya,2026-05-19,pharmacy_inventory.csv
6822,31,90,3554,201,Phillips Healthcare,2026-05-20,pharmacy_inventory.csv
6823,31,37,2138,261,KEMSA,2026-05-28,pharmacy_inventory.csv
6824,31,232,1741,361,Revital Healthcare,2026-03-31,pharmacy_inventory.csv
6825,31,300,2432,331,Lab & Allied,2026-04-13,pharmacy_inventory.csv
6826,31,121,273,411,Surgipharm,2026-05-26,pharmacy_inventory.csv
6827,31,217,1628,229,KEMSA,2026-06-20,pharmacy_inventory.csv
6828,31,83,4657,275,Surgipharm,2026-06-18,pharmacy_inventory.csv
6829,31,69,4256,371,Surgipharm,2026-05-26,pharmacy_inventory.csv
6830,31,294,2125,101,Revital Healthcare,2026-04-18,pharmacy_inventory.csv
6831,31,291,3679,413,Harleys Limited,2026-04-07,pharmacy_inventory.csv
6832,31,247,1375,201,KEMSA,2026-06-25,pharmacy_inventory.csv
6833,31,190,4835,495,Medisel Kenya,2026-06-14,pharmacy_inventory.csv
6834,31,77,1207,143,Lab & Allied,2026-05-20,pharmacy_inventory.csv
6835,31,185,1604,313,Mission for Essential Drugs,2026-06-24,pharmacy_inventory.csv
6836,31,295,1979,205,Mission for Essential Drugs,2026-04-19,pharmacy_inventory.csv
6837,31,223,4697,390,Mission for Essential Drugs,2026-04-05,pharmacy_inventory.csv
6838,31,2,4470,352,Mission for Essential Drugs,2026-04-22,pharmacy_inventory.csv
6839,31,268,4499,207,Medisel Kenya,2026-04-08,pharmacy_inventory.csv
6840,31,10,4868,487,Mission for Essential Drugs,2026-04-10,pharmacy_inventory.csv
6841,31,175,2706,119,Phillips Healthcare,2026-06-23,pharmacy_inventory.csv
6842,31,50,1745,293,Mission for Essential Drugs,2026-05-03,pharmacy_inventory.csv
6843,31,23,1392,289,Harleys Limited,2026-06-12,pharmacy_inventory.csv
6844,31,284,3593,262,KEMSA,2026-06-21,pharmacy_inventory.csv
6845,31,279,2180,158,Mission for Essential Drugs,2026-04-21,pharmacy_inventory.csv
6846,31,85,3161,260,Surgipharm,2026-04-11,pharmacy_inventory.csv
6847,31,53,544,163,Surgipharm,2026-06-21,pharmacy_inventory.csv
6848,31,86,1561,372,Mission for Essential Drugs,2026-05-27,pharmacy_inventory.csv
6849,31,199,886,455,Harleys Limited,2026-05-15,pharmacy_inventory.csv
6850,31,253,4054,194,Harleys Limited,2026-05-19,pharmacy_inventory.csv
6851,31,170,3296,196,Surgipharm,2026-04-19,pharmacy_inventory.csv
6852,31,130,4373,213,Surgipharm,2026-05-17,pharmacy_inventory.csv
6853,31,296,1510,150,KEMSA,2026-04-25,pharmacy_inventory.csv
6854,31,166,2212,383,KEMSA,2026-06-13,pharmacy_inventory.csv
6855,31,16,4903,428,Phillips Healthcare,2026-05-27,pharmacy_inventory.csv
6856,31,149,1970,336,Phillips Healthcare,2026-04-14,pharmacy_inventory.csv
6857,31,178,3769,317,KEMSA,2026-05-29,pharmacy_inventory.csv
6858,31,133,4407,500,Harleys Limited,2026-04-07,pharmacy_inventory.csv
6859,31,76,1198,174,Harleys Limited,2026-05-31,pharmacy_inventory.csv
6860,31,29,307,106,Mission for Essential Drugs,2026-06-22,pharmacy_inventory.csv
6861,31,229,2915,435,Revital Healthcare,2026-05-06,pharmacy_inventory.csv
6862,31,129,4006,488,Mission for Essential Drugs,2026-06-02,pharmacy_inventory.csv
6863,31,119,2413,134,Mission for Essential Drugs,2026-04-27,pharmacy_inventory.csv
6864,31,114,4868,371,Medisel Kenya,2026-05-11,pharmacy_inventory.csv
6865,31,264,875,108,Harleys Limited,2026-06-01,pharmacy_inventory.csv
6866,31,187,4159,360,Revital Healthcare,2026-04-14,pharmacy_inventory.csv
6867,31,132,3218,177,KEMSA,2026-05-10,pharmacy_inventory.csv
6868,31,212,4643,102,Mission for Essential Drugs,2026-05-12,pharmacy_inventory.csv
6869,31,141,1861,389,Harleys Limited,2026-04-08,pharmacy_inventory.csv
6870,31,145,268,438,Revital Healthcare,2026-05-19,pharmacy_inventory.csv
6871,31,131,3790,367,Mission for Essential Drugs,2026-06-04,pharmacy_inventory.csv
6872,31,60,571,123,Mission for Essential Drugs,2026-05-03,pharmacy_inventory.csv
6873,31,12,363,175,Revital Healthcare,2026-05-21,pharmacy_inventory.csv
6874,31,177,1386,418,Revital Healthcare,2026-06-06,pharmacy_inventory.csv
6875,31,257,120,129,Lab & Allied,2026-06-11,pharmacy_inventory.csv
6876,31,239,431,144,Mission for Essential Drugs,2026-05-02,pharmacy_inventory.csv
6877,31,82,2115,167,Revital Healthcare,2026-06-18,pharmacy_inventory.csv
6878,31,250,2749,240,Phillips Healthcare,2026-06-19,pharmacy_inventory.csv
6879,31,233,45,385,Mission for Essential Drugs,2026-06-02,pharmacy_inventory.csv
6880,31,64,4661,293,Mission for Essential Drugs,2026-05-24,pharmacy_inventory.csv
6881,31,226,1505,442,Medisel Kenya,2026-04-05,pharmacy_inventory.csv
6882,31,42,4993,416,Harleys Limited,2026-05-19,pharmacy_inventory.csv
6883,31,124,383,437,Lab & Allied,2026-06-17,pharmacy_inventory.csv
6884,31,164,3296,453,Surgipharm,2026-06-27,pharmacy_inventory.csv
6885,31,66,2327,366,Surgipharm,2026-04-05,pharmacy_inventory.csv
6886,31,44,1586,390,Harleys Limited,2026-06-24,pharmacy_inventory.csv
6887,31,107,4189,475,Phillips Healthcare,2026-04-23,pharmacy_inventory.csv
6888,31,21,3139,265,Mission for Essential Drugs,2026-04-15,pharmacy_inventory.csv
6889,31,115,1893,284,Lab & Allied,2026-04-12,pharmacy_inventory.csv
6890,31,162,4488,326,Mission for Essential Drugs,2026-05-29,pharmacy_inventory.csv
6891,31,246,1252,174,Mission for Essential Drugs,2026-05-28,pharmacy_inventory.csv
6892,31,91,3806,149,Medisel Kenya,2026-05-17,pharmacy_inventory.csv
6893,31,67,3038,246,KEMSA,2026-05-10,pharmacy_inventory.csv
6894,31,243,3688,255,KEMSA,2026-04-29,pharmacy_inventory.csv
6895,31,103,2914,273,KEMSA,2026-04-05,pharmacy_inventory.csv
6896,31,197,3027,367,Lab & Allied,2026-05-01,pharmacy_inventory.csv
6897,31,59,870,222,Medisel Kenya,2026-06-14,pharmacy_inventory.csv
6898,31,7,1396,116,Medisel Kenya,2026-05-17,pharmacy_inventory.csv
6899,31,35,2605,479,Lab & Allied,2026-04-18,pharmacy_inventory.csv
6900,31,43,654,444,Surgipharm,2026-06-21,pharmacy_inventory.csv
6901,31,144,3521,294,Mission for Essential Drugs,2026-05-25,pharmacy_inventory.csv
6902,31,80,2800,117,Phillips Healthcare,2026-05-11,pharmacy_inventory.csv
6903,31,13,927,126,Lab & Allied,2026-05-24,pharmacy_inventory.csv
6904,31,271,2368,148,Lab & Allied,2026-04-06,pharmacy_inventory.csv
6905,31,20,40,301,Mission for Essential Drugs,2026-05-03,pharmacy_inventory.csv
6906,31,266,1500,179,Harleys Limited,2026-06-27,pharmacy_inventory.csv
6907,31,8,3500,133,Medisel Kenya,2026-06-04,pharmacy_inventory.csv
6908,31,245,4067,207,Medisel Kenya,2026-06-15,pharmacy_inventory.csv
6909,31,41,4032,209,Lab & Allied,2026-04-05,pharmacy_inventory.csv
6910,31,277,4481,464,Lab & Allied,2026-06-03,pharmacy_inventory.csv
6911,31,40,580,450,Medisel Kenya,2026-06-01,pharmacy_inventory.csv
6912,31,176,4483,299,Harleys Limited,2026-05-04,pharmacy_inventory.csv
6913,31,117,102,300,Surgipharm,2026-04-20,pharmacy_inventory.csv
6914,31,191,2101,344,Phillips Healthcare,2026-05-03,pharmacy_inventory.csv
6915,31,157,748,258,Lab & Allied,2026-05-31,pharmacy_inventory.csv
6916,31,153,3129,137,KEMSA,2026-05-19,pharmacy_inventory.csv
6917,31,269,861,457,Medisel Kenya,2026-05-18,pharmacy_inventory.csv
6918,31,120,2406,437,Harleys Limited,2026-04-25,pharmacy_inventory.csv
6919,31,135,3056,263,Medisel Kenya,2026-06-12,pharmacy_inventory.csv
6920,31,249,1519,331,Mission for Essential Drugs,2026-05-30,pharmacy_inventory.csv
6921,31,108,2687,419,Phillips Healthcare,2026-06-04,pharmacy_inventory.csv
6922,31,174,4799,289,Harleys Limited,2026-04-04,pharmacy_inventory.csv
6923,31,288,4862,447,KEMSA,2026-04-25,pharmacy_inventory.csv
6924,31,27,4164,241,Phillips Healthcare,2026-06-19,pharmacy_inventory.csv
6925,31,240,866,282,Surgipharm,2026-06-26,pharmacy_inventory.csv
6926,31,81,274,197,Harleys Limited,2026-04-27,pharmacy_inventory.csv
6927,31,30,1867,408,Medisel Kenya,2026-06-11,pharmacy_inventory.csv
6928,31,55,988,385,Revital Healthcare,2026-04-10,pharmacy_inventory.csv
6929,31,96,1167,281,KEMSA,2026-04-28,pharmacy_inventory.csv
6930,31,195,2666,156,Medisel Kenya,2026-04-30,pharmacy_inventory.csv
6931,31,213,4765,490,Harleys Limited,2026-06-02,pharmacy_inventory.csv
6932,31,46,2838,299,Phillips Healthcare,2026-04-25,pharmacy_inventory.csv
6933,31,248,3208,341,Harleys Limited,2026-05-19,pharmacy_inventory.csv
6934,31,58,4412,220,Harleys Limited,2026-04-16,pharmacy_inventory.csv
6935,31,218,2893,416,Phillips Healthcare,2026-04-30,pharmacy_inventory.csv
6936,31,188,3558,393,Lab & Allied,2026-06-16,pharmacy_inventory.csv
6937,31,92,3097,186,Phillips Healthcare,2026-04-29,pharmacy_inventory.csv
6938,31,261,662,297,Phillips Healthcare,2026-05-02,pharmacy_inventory.csv
6939,31,209,1897,226,Mission for Essential Drugs,2026-05-23,pharmacy_inventory.csv
6940,31,273,2412,477,Lab & Allied,2026-05-25,pharmacy_inventory.csv
6941,31,110,2112,346,Harleys Limited,2026-04-29,pharmacy_inventory.csv
6942,31,287,3342,203,Surgipharm,2026-06-06,pharmacy_inventory.csv
6943,31,6,3587,158,Mission for Essential Drugs,2026-06-16,pharmacy_inventory.csv
6944,31,137,2514,432,Revital Healthcare,2026-05-17,pharmacy_inventory.csv
6945,31,289,2756,146,Phillips Healthcare,2026-04-03,pharmacy_inventory.csv
6946,31,290,1025,266,KEMSA,2026-05-11,pharmacy_inventory.csv
6947,31,189,4117,233,Harleys Limited,2026-06-08,pharmacy_inventory.csv
6948,31,17,468,306,KEMSA,2026-04-28,pharmacy_inventory.csv
6949,31,286,1384,191,Phillips Healthcare,2026-06-12,pharmacy_inventory.csv
6950,31,227,4510,304,Phillips Healthcare,2026-04-17,pharmacy_inventory.csv
6951,31,72,4262,369,Surgipharm,2026-05-08,pharmacy_inventory.csv
6952,31,210,4868,227,Phillips Healthcare,2026-04-19,pharmacy_inventory.csv
6953,31,283,3378,209,Phillips Healthcare,2026-06-14,pharmacy_inventory.csv
6954,31,31,127,266,Harleys Limited,2026-05-03,pharmacy_inventory.csv
6955,31,25,1645,174,Harleys Limited,2026-06-25,pharmacy_inventory.csv
6956,31,138,3030,241,Lab & Allied,2026-06-12,pharmacy_inventory.csv
6957,31,74,1341,279,Lab & Allied,2026-03-30,pharmacy_inventory.csv
6958,31,202,2673,324,Lab & Allied,2026-05-28,pharmacy_inventory.csv
6959,31,56,2788,345,KEMSA,2026-06-06,pharmacy_inventory.csv
6960,31,18,2705,451,Surgipharm,2026-04-09,pharmacy_inventory.csv
6961,31,270,722,225,Mission for Essential Drugs,2026-04-09,pharmacy_inventory.csv
6962,31,280,3833,456,Surgipharm,2026-05-08,pharmacy_inventory.csv
6963,31,100,4321,266,Harleys Limited,2026-04-16,pharmacy_inventory.csv
6964,31,244,3190,322,Surgipharm,2026-04-19,pharmacy_inventory.csv
6965,31,275,1028,467,Phillips Healthcare,2026-04-08,pharmacy_inventory.csv
6966,31,282,2719,330,Revital Healthcare,2026-06-02,pharmacy_inventory.csv
6967,31,134,87,369,Phillips Healthcare,2026-05-26,pharmacy_inventory.csv
6968,31,38,3019,274,Mission for Essential Drugs,2026-05-21,pharmacy_inventory.csv
6969,31,88,3296,499,Mission for Essential Drugs,2026-04-12,pharmacy_inventory.csv
6970,31,128,2692,278,Lab & Allied,2026-06-04,pharmacy_inventory.csv
6971,31,155,3854,246,Surgipharm,2026-06-27,pharmacy_inventory.csv
6972,31,204,3757,337,Revital Healthcare,2026-05-28,pharmacy_inventory.csv
6973,31,125,353,205,Phillips Healthcare,2026-03-30,pharmacy_inventory.csv
6974,31,254,3982,445,Surgipharm,2026-05-05,pharmacy_inventory.csv
6975,32,247,1579,375,Mission for Essential Drugs,2026-06-25,pharmacy_inventory.csv
6976,32,7,587,135,KEMSA,2026-06-23,pharmacy_inventory.csv
6977,32,161,4431,305,KEMSA,2026-05-17,pharmacy_inventory.csv
6978,32,175,3901,457,Revital Healthcare,2026-06-22,pharmacy_inventory.csv
6979,32,152,3328,264,Surgipharm,2026-04-26,pharmacy_inventory.csv
6980,32,22,2995,298,Harleys Limited,2026-04-08,pharmacy_inventory.csv
6981,32,275,3543,142,Harleys Limited,2026-06-23,pharmacy_inventory.csv
6982,32,231,1868,466,Lab & Allied,2026-05-27,pharmacy_inventory.csv
6983,32,40,511,462,Revital Healthcare,2026-05-06,pharmacy_inventory.csv
6984,32,125,2408,133,Mission for Essential Drugs,2026-05-14,pharmacy_inventory.csv
6985,32,176,2969,471,Harleys Limited,2026-04-16,pharmacy_inventory.csv
6986,32,13,2767,333,KEMSA,2026-04-02,pharmacy_inventory.csv
6987,32,100,2666,497,KEMSA,2026-05-30,pharmacy_inventory.csv
6988,32,169,4318,173,Harleys Limited,2026-04-27,pharmacy_inventory.csv
6989,32,250,1960,145,Medisel Kenya,2026-04-23,pharmacy_inventory.csv
6990,32,52,30,278,Phillips Healthcare,2026-05-06,pharmacy_inventory.csv
6991,32,150,2319,285,Medisel Kenya,2026-06-12,pharmacy_inventory.csv
6992,32,130,3382,199,Mission for Essential Drugs,2026-04-22,pharmacy_inventory.csv
6993,32,137,2083,423,KEMSA,2026-04-17,pharmacy_inventory.csv
6994,32,203,4118,444,Surgipharm,2026-05-30,pharmacy_inventory.csv
6995,32,265,3470,251,Surgipharm,2026-04-02,pharmacy_inventory.csv
6996,32,47,2526,300,Phillips Healthcare,2026-03-31,pharmacy_inventory.csv
6997,32,71,2000,361,Lab & Allied,2026-04-12,pharmacy_inventory.csv
6998,32,35,65,351,Medisel Kenya,2026-04-19,pharmacy_inventory.csv
6999,32,81,1629,331,Phillips Healthcare,2026-05-12,pharmacy_inventory.csv
7000,32,90,236,110,Harleys Limited,2026-06-07,pharmacy_inventory.csv
7001,32,33,1529,203,Mission for Essential Drugs,2026-05-25,pharmacy_inventory.csv
7002,32,122,3546,365,Mission for Essential Drugs,2026-04-17,pharmacy_inventory.csv
7003,32,51,1581,404,Harleys Limited,2026-04-25,pharmacy_inventory.csv
7004,32,224,601,191,Mission for Essential Drugs,2026-05-11,pharmacy_inventory.csv
7005,32,39,1675,272,Medisel Kenya,2026-04-10,pharmacy_inventory.csv
7006,32,260,371,214,Harleys Limited,2026-04-15,pharmacy_inventory.csv
7007,32,245,2964,114,Revital Healthcare,2026-06-20,pharmacy_inventory.csv
7008,32,259,2044,155,Harleys Limited,2026-04-07,pharmacy_inventory.csv
7009,32,113,882,394,Medisel Kenya,2026-05-16,pharmacy_inventory.csv
7010,32,210,4441,116,KEMSA,2026-06-19,pharmacy_inventory.csv
7011,32,140,4516,206,Surgipharm,2026-04-11,pharmacy_inventory.csv
7012,32,155,1310,168,Medisel Kenya,2026-04-05,pharmacy_inventory.csv
7013,32,248,87,178,Revital Healthcare,2026-05-01,pharmacy_inventory.csv
7014,32,138,310,127,Phillips Healthcare,2026-04-23,pharmacy_inventory.csv
7015,32,239,864,386,Revital Healthcare,2026-04-06,pharmacy_inventory.csv
7016,32,209,1846,216,Mission for Essential Drugs,2026-06-07,pharmacy_inventory.csv
7017,32,158,2116,267,Phillips Healthcare,2026-05-14,pharmacy_inventory.csv
7018,32,164,2297,303,Lab & Allied,2026-04-09,pharmacy_inventory.csv
7019,32,4,2789,116,Surgipharm,2026-05-17,pharmacy_inventory.csv
7020,32,173,1000,441,Harleys Limited,2026-05-14,pharmacy_inventory.csv
7021,32,101,4236,111,Medisel Kenya,2026-06-07,pharmacy_inventory.csv
7022,32,257,1319,177,KEMSA,2026-04-04,pharmacy_inventory.csv
7023,32,287,2117,350,Lab & Allied,2026-05-29,pharmacy_inventory.csv
7024,32,242,3620,277,Medisel Kenya,2026-05-28,pharmacy_inventory.csv
7025,32,97,4155,397,Phillips Healthcare,2026-06-22,pharmacy_inventory.csv
7026,32,86,1787,345,Medisel Kenya,2026-04-11,pharmacy_inventory.csv
7027,32,96,3524,309,Phillips Healthcare,2026-05-08,pharmacy_inventory.csv
7028,32,136,3290,133,Revital Healthcare,2026-06-17,pharmacy_inventory.csv
7029,32,108,4810,465,Phillips Healthcare,2026-04-29,pharmacy_inventory.csv
7030,32,174,167,412,Medisel Kenya,2026-05-29,pharmacy_inventory.csv
7031,32,119,2929,312,Phillips Healthcare,2026-05-01,pharmacy_inventory.csv
7032,32,29,2289,413,KEMSA,2026-05-22,pharmacy_inventory.csv
7033,32,146,649,141,Revital Healthcare,2026-06-14,pharmacy_inventory.csv
7034,32,172,4934,491,Mission for Essential Drugs,2026-05-21,pharmacy_inventory.csv
7035,32,290,490,353,Surgipharm,2026-05-17,pharmacy_inventory.csv
7036,32,212,758,263,Surgipharm,2026-06-19,pharmacy_inventory.csv
7037,32,165,31,143,Phillips Healthcare,2026-04-23,pharmacy_inventory.csv
7038,32,114,417,170,Medisel Kenya,2026-06-01,pharmacy_inventory.csv
7039,32,105,637,300,KEMSA,2026-04-17,pharmacy_inventory.csv
7040,32,147,4809,441,Phillips Healthcare,2026-06-17,pharmacy_inventory.csv
7041,32,297,2000,182,Harleys Limited,2026-04-12,pharmacy_inventory.csv
7042,32,193,1704,262,Phillips Healthcare,2026-04-07,pharmacy_inventory.csv
7043,32,82,4538,240,Mission for Essential Drugs,2026-05-30,pharmacy_inventory.csv
7044,32,238,1261,295,Phillips Healthcare,2026-05-07,pharmacy_inventory.csv
7045,32,48,1639,248,Harleys Limited,2026-04-27,pharmacy_inventory.csv
7046,32,162,4137,380,Surgipharm,2026-04-09,pharmacy_inventory.csv
7047,32,30,4476,269,Harleys Limited,2026-05-11,pharmacy_inventory.csv
7048,32,177,451,388,KEMSA,2026-06-03,pharmacy_inventory.csv
7049,32,32,3385,389,Medisel Kenya,2026-05-14,pharmacy_inventory.csv
